payment_id,customer_id,payment_date,amount,payment_method,payment_status,currency,revenue_month
237711,41668,15-10-2022,99,PayPal,Failed,INR,2022-10
237712,33221,22-08-2022,99,Credit Card,Pending,USD,2022-08
237713,28920,27-05-2022,35,PayPal,Pending,USD,2022-05
237714,22331,01-07-2023,199,Credit Card,Pending,USD,2023-07
237715,12459,04-06-2023,99,UPI,Pending,INR,2023-06
237716,10549,19-12-2024,35,Bank Transfer,Failed,INR,2024-12
237717,9521,04-05-2022,15,UPI,Pending,USD,2022-05
237718,29961,30-01-2025,35,PayPal,Pending,USD,2025-01
237719,22349,02-06-2022,35,UPI,Completed,INR,2022-06
237720,29829,17-12-2024,35,Bank Transfer,Pending,EUR,2024-12
237721,3811,06-03-2022,35,Credit Card,Completed,USD,2022-03
237722,25584,04-02-2022,35,Bank Transfer,Pending,INR,2022-02
237723,38362,18-08-2024,35,UPI,Failed,EUR,2024-08
237724,13558,28-10-2022,99,Credit Card,Failed,USD,2022-10
237725,48625,17-12-2024,199,PayPal,Failed,EUR,2024-12
237726,25819,23-08-2023,99,PayPal,Failed,INR,2023-08
237727,26033,21-07-2022,199,PayPal,Completed,USD,2022-07
237728,13364,24-08-2022,35,PayPal,Pending,INR,2022-08
237729,13520,20-10-2023,15,Credit Card,Failed,INR,2023-10
237730,31715,28-12-2022,199,PayPal,Completed,INR,2022-12
237731,23059,28-11-2023,199,Credit Card,Pending,USD,2023-11
237732,23907,27-10-2022,15,PayPal,Failed,INR,2022-10
237733,43718,02-04-2022,199,UPI,Completed,EUR,2022-04
237734,25869,11-02-2023,35,Credit Card,Completed,USD,2023-02
237735,48985,14-02-2023,99,Credit Card,Pending,EUR,2023-02
237736,8125,23-10-2022,199,Bank Transfer,Pending,INR,2022-10
237737,21158,25-02-2022,199,Bank Transfer,Failed,INR,2022-02
237738,44152,12-06-2022,15,UPI,Completed,EUR,2022-06
237739,17062,08-04-2024,15,Credit Card,Pending,EUR,2024-04
237740,6344,29-07-2024,15,Credit Card,Failed,EUR,2024-07
237741,7330,08-02-2023,199,Credit Card,Completed,USD,2023-02
237742,28436,23-07-2023,15,Bank Transfer,Failed,EUR,2023-07
237743,18508,15-03-2022,15,UPI,Pending,USD,2022-03
237744,32936,04-11-2024,15,Bank Transfer,Failed,INR,2024-11
237745,1191,20-12-2024,15,PayPal,Failed,INR,2024-12
237746,36259,28-02-2022,99,Credit Card,Failed,USD,2022-02
237747,22799,12-05-2022,99,UPI,Failed,USD,2022-05
237748,38524,12-04-2023,35,Credit Card,Failed,INR,2023-04
237749,22244,05-10-2023,15,UPI,Completed,USD,2023-10
237750,23307,23-06-2024,15,PayPal,Completed,EUR,2024-06
237751,7685,04-07-2022,199,Bank Transfer,Pending,USD,2022-07
237752,18971,21-07-2024,199,PayPal,Completed,INR,2024-07
237753,5964,22-05-2022,99,Credit Card,Pending,EUR,2022-05
237754,337,25-01-2023,15,UPI,Completed,INR,2023-01
237755,13384,27-09-2023,15,Bank Transfer,Failed,EUR,2023-09
237756,41556,15-12-2023,35,PayPal,Completed,INR,2023-12
237757,57,13-04-2023,199,PayPal,Completed,EUR,2023-04
237758,32985,30-06-2024,199,UPI,Failed,USD,2024-06
237759,1706,01-09-2022,199,PayPal,Failed,USD,2022-09
237760,32545,07-09-2023,15,Credit Card,Completed,INR,2023-09
237761,39678,18-02-2024,35,UPI,Failed,EUR,2024-02
237762,28754,28-06-2023,35,Credit Card,Completed,USD,2023-06
237763,32133,19-06-2022,99,PayPal,Failed,EUR,2022-06
237764,5594,28-07-2022,199,Credit Card,Pending,USD,2022-07
237765,39464,26-12-2022,35,Bank Transfer,Pending,EUR,2022-12
237766,47825,07-10-2022,35,PayPal,Completed,EUR,2022-10
237767,44585,14-04-2023,99,PayPal,Pending,EUR,2023-04
237768,15672,07-09-2023,15,Credit Card,Completed,USD,2023-09
237769,44022,21-04-2022,199,PayPal,Failed,EUR,2022-04
237770,9496,20-12-2022,15,UPI,Pending,USD,2022-12
237771,11052,01-10-2024,15,Bank Transfer,Pending,EUR,2024-10
237772,38661,03-01-2025,15,Credit Card,Failed,INR,2025-01
237773,510,05-06-2022,99,Credit Card,Failed,INR,2022-06
237774,2029,18-02-2023,15,Credit Card,Completed,INR,2023-02
237775,6061,26-11-2024,199,PayPal,Failed,INR,2024-11
237776,14321,05-12-2022,15,Bank Transfer,Completed,USD,2022-12
237777,27802,09-12-2022,99,Credit Card,Completed,USD,2022-12
237778,48803,21-10-2022,199,Bank Transfer,Pending,USD,2022-10
237779,11478,19-08-2024,199,Credit Card,Failed,INR,2024-08
237780,16128,22-06-2023,35,UPI,Failed,EUR,2023-06
237781,24242,15-10-2024,99,PayPal,Completed,EUR,2024-10
237782,44462,11-05-2024,15,Credit Card,Completed,EUR,2024-05
237783,8909,15-11-2023,199,UPI,Completed,USD,2023-11
237784,45520,08-11-2024,99,Bank Transfer,Pending,USD,2024-11
237785,49895,15-12-2023,199,Credit Card,Failed,EUR,2023-12
237786,26987,30-11-2024,15,Credit Card,Completed,USD,2024-11
237787,15370,01-12-2023,35,PayPal,Completed,INR,2023-12
237788,13020,07-09-2022,199,PayPal,Completed,EUR,2022-09
237789,36826,25-08-2022,35,Credit Card,Completed,INR,2022-08
237790,11469,01-07-2022,99,Credit Card,Pending,USD,2022-07
237791,49481,05-06-2022,35,PayPal,Pending,EUR,2022-06
237792,31501,16-05-2024,35,PayPal,Completed,USD,2024-05
237793,31433,11-09-2022,15,PayPal,Completed,EUR,2022-09
237794,28402,08-12-2023,199,UPI,Pending,INR,2023-12
237795,23403,14-08-2023,15,Bank Transfer,Failed,USD,2023-08
237796,30793,05-08-2024,35,UPI,Pending,EUR,2024-08
237797,25741,02-01-2022,199,Bank Transfer,Failed,EUR,2022-01
237798,47890,13-02-2023,99,Credit Card,Pending,EUR,2023-02
237799,3691,08-02-2024,199,Credit Card,Pending,INR,2024-02
237800,4095,19-12-2022,99,Credit Card,Completed,EUR,2022-12
237801,16724,06-04-2024,35,Bank Transfer,Failed,USD,2024-04
237802,20423,25-03-2025,199,PayPal,Failed,EUR,2025-03
237803,32695,29-10-2022,15,Bank Transfer,Completed,EUR,2022-10
237804,35663,27-04-2024,199,PayPal,Completed,EUR,2024-04
237805,31231,22-02-2023,199,Bank Transfer,Completed,USD,2023-02
237806,19399,28-05-2022,15,Bank Transfer,Failed,EUR,2022-05
237807,19868,11-02-2022,99,UPI,Pending,USD,2022-02
237808,37272,20-06-2024,199,Credit Card,Completed,USD,2024-06
237809,22073,20-06-2022,199,Credit Card,Failed,INR,2022-06
237810,45722,20-07-2024,199,Bank Transfer,Completed,USD,2024-07
237811,35301,16-09-2023,15,Credit Card,Completed,INR,2023-09
237812,23288,14-02-2025,15,Bank Transfer,Failed,INR,2025-02
237813,18827,13-12-2024,199,PayPal,Completed,USD,2024-12
237814,43770,02-02-2022,99,PayPal,Pending,USD,2022-02
237815,2579,14-01-2025,35,UPI,Completed,EUR,2025-01
237816,22593,01-02-2023,99,UPI,Completed,EUR,2023-02
237817,24328,04-10-2022,15,UPI,Completed,INR,2022-10
237818,14402,16-12-2023,199,UPI,Completed,EUR,2023-12
237819,2119,22-05-2023,15,Credit Card,Failed,EUR,2023-05
237820,7101,21-10-2022,15,Bank Transfer,Pending,INR,2022-10
237821,31065,29-08-2023,199,UPI,Completed,INR,2023-08
237822,16169,03-01-2025,199,Bank Transfer,Failed,INR,2025-01
237823,14956,04-03-2023,199,Bank Transfer,Pending,INR,2023-03
237824,45679,10-07-2023,99,PayPal,Pending,EUR,2023-07
237825,28349,27-08-2022,15,Credit Card,Pending,USD,2022-08
237826,13721,04-06-2022,35,PayPal,Failed,USD,2022-06
237827,45667,28-01-2023,99,UPI,Failed,USD,2023-01
237828,780,26-04-2022,15,Credit Card,Failed,USD,2022-04
237829,44,09-07-2023,99,PayPal,Failed,EUR,2023-07
237830,14777,09-03-2022,199,Credit Card,Failed,INR,2022-03
237831,14059,11-07-2023,15,Credit Card,Completed,USD,2023-07
237832,31995,27-08-2022,15,Bank Transfer,Failed,EUR,2022-08
237833,17738,23-07-2023,35,Credit Card,Pending,EUR,2023-07
237834,39798,23-08-2022,15,Bank Transfer,Pending,INR,2022-08
237835,18544,02-05-2022,99,PayPal,Pending,USD,2022-05
237836,36999,01-10-2023,35,PayPal,Completed,EUR,2023-10
237837,42514,12-02-2025,99,UPI,Failed,USD,2025-02
237838,35623,18-02-2024,35,Bank Transfer,Failed,USD,2024-02
237839,1427,18-02-2023,15,PayPal,Completed,EUR,2023-02
237840,5225,06-04-2022,35,Credit Card,Completed,INR,2022-04
237841,10477,08-08-2022,15,Bank Transfer,Pending,USD,2022-08
237842,37982,08-01-2022,35,Credit Card,Pending,EUR,2022-01
237843,22225,31-01-2022,99,PayPal,Pending,USD,2022-01
237844,19213,04-11-2023,35,UPI,Completed,USD,2023-11
237845,27173,14-04-2024,35,UPI,Failed,EUR,2024-04
237846,27621,17-12-2022,199,UPI,Completed,INR,2022-12
237847,7554,24-02-2022,199,PayPal,Failed,EUR,2022-02
237848,45024,25-04-2022,15,Bank Transfer,Completed,EUR,2022-04
237849,428,14-03-2023,35,PayPal,Completed,INR,2023-03
237850,19288,28-04-2024,99,UPI,Failed,USD,2024-04
237851,30737,09-03-2024,15,Credit Card,Failed,INR,2024-03
237852,40969,12-07-2022,99,PayPal,Pending,USD,2022-07
237853,23347,10-03-2024,199,Credit Card,Completed,EUR,2024-03
237854,2225,21-03-2023,199,PayPal,Completed,EUR,2023-03
237855,574,24-03-2023,199,Credit Card,Failed,INR,2023-03
237856,11767,04-02-2023,199,PayPal,Failed,INR,2023-02
237857,43625,12-07-2024,35,PayPal,Pending,EUR,2024-07
237858,40970,16-02-2023,99,PayPal,Failed,EUR,2023-02
237859,7935,20-10-2024,199,Credit Card,Completed,EUR,2024-10
237860,17330,29-09-2022,99,Bank Transfer,Pending,EUR,2022-09
237861,36240,09-01-2023,35,Bank Transfer,Pending,INR,2023-01
237862,27188,06-04-2023,15,Bank Transfer,Completed,EUR,2023-04
237863,1842,13-02-2025,99,Credit Card,Failed,USD,2025-02
237864,30635,06-04-2025,199,Credit Card,Pending,INR,2025-04
237865,11464,07-08-2024,99,PayPal,Pending,USD,2024-08
237866,2577,23-12-2022,99,UPI,Pending,INR,2022-12
237867,34869,11-09-2024,99,Bank Transfer,Failed,INR,2024-09
237868,39347,26-02-2024,35,Bank Transfer,Failed,INR,2024-02
237869,25193,11-07-2022,15,Bank Transfer,Failed,INR,2022-07
237870,33658,08-04-2025,35,Bank Transfer,Pending,INR,2025-04
237871,33560,27-04-2024,199,PayPal,Pending,EUR,2024-04
237872,12114,01-07-2022,199,Credit Card,Failed,EUR,2022-07
237873,46668,06-12-2022,199,UPI,Pending,EUR,2022-12
237874,3453,19-07-2022,35,Credit Card,Completed,INR,2022-07
237875,28101,08-04-2022,15,PayPal,Completed,EUR,2022-04
237876,49186,30-08-2023,15,Bank Transfer,Completed,USD,2023-08
237877,8507,08-03-2022,15,UPI,Completed,USD,2022-03
237878,42858,19-08-2022,15,Credit Card,Completed,USD,2022-08
237879,25800,03-10-2023,35,Credit Card,Pending,INR,2023-10
237880,29000,27-06-2024,15,Credit Card,Pending,INR,2024-06
237881,19936,13-09-2022,199,Bank Transfer,Completed,EUR,2022-09
237882,43899,13-11-2023,35,PayPal,Pending,INR,2023-11
237883,48706,06-12-2023,199,Credit Card,Pending,EUR,2023-12
237884,43721,18-12-2023,35,Bank Transfer,Failed,USD,2023-12
237885,41667,11-05-2023,35,Bank Transfer,Pending,INR,2023-05
237886,37155,02-04-2024,199,Bank Transfer,Completed,USD,2024-04
237887,13348,15-09-2023,15,Credit Card,Failed,USD,2023-09
237888,29299,06-10-2022,35,UPI,Completed,USD,2022-10
237889,36831,01-03-2024,15,UPI,Pending,EUR,2024-03
237890,38012,06-10-2023,15,UPI,Failed,USD,2023-10
237891,35969,11-03-2023,99,Credit Card,Completed,INR,2023-03
237892,29760,16-10-2023,99,Bank Transfer,Completed,USD,2023-10
237893,39225,09-08-2024,35,UPI,Pending,EUR,2024-08
237894,8186,17-12-2022,15,UPI,Pending,USD,2022-12
237895,28308,17-01-2025,15,Bank Transfer,Pending,USD,2025-01
237896,11674,16-04-2024,99,Bank Transfer,Completed,EUR,2024-04
237897,25875,28-05-2024,35,PayPal,Failed,USD,2024-05
237898,12225,12-02-2023,35,PayPal,Pending,INR,2023-02
237899,34560,12-06-2022,199,Bank Transfer,Pending,INR,2022-06
237900,42630,07-08-2022,199,UPI,Completed,EUR,2022-08
237901,11790,12-04-2023,35,UPI,Completed,EUR,2023-04
237902,40578,12-09-2023,15,Bank Transfer,Completed,EUR,2023-09
237903,33006,02-06-2023,99,Bank Transfer,Pending,INR,2023-06
237904,33220,02-08-2022,99,UPI,Pending,INR,2022-08
237905,1041,26-11-2023,199,Bank Transfer,Completed,EUR,2023-11
237906,25188,28-01-2024,199,UPI,Completed,USD,2024-01
237907,26875,08-09-2023,35,Bank Transfer,Completed,EUR,2023-09
237908,20533,14-02-2024,99,Bank Transfer,Failed,EUR,2024-02
237909,15618,21-08-2023,15,Bank Transfer,Completed,INR,2023-08
237910,21074,04-05-2023,35,PayPal,Pending,INR,2023-05
237911,49396,15-08-2022,35,PayPal,Completed,EUR,2022-08
237912,29576,04-04-2024,99,Bank Transfer,Pending,INR,2024-04
237913,33918,19-01-2023,99,PayPal,Completed,INR,2023-01
237914,6891,14-04-2024,35,UPI,Pending,INR,2024-04
237915,40192,18-03-2024,199,Bank Transfer,Completed,USD,2024-03
237916,47019,14-11-2022,99,PayPal,Completed,EUR,2022-11
237917,17128,28-06-2023,15,PayPal,Completed,USD,2023-06
237918,30710,27-12-2022,199,UPI,Completed,INR,2022-12
237919,15240,03-06-2023,35,Bank Transfer,Pending,USD,2023-06
237920,46584,28-09-2022,199,Credit Card,Completed,USD,2022-09
237921,30376,11-02-2023,99,PayPal,Completed,USD,2023-02
237922,26332,26-09-2024,199,Credit Card,Completed,USD,2024-09
237923,8461,11-06-2022,199,PayPal,Pending,EUR,2022-06
237924,17216,10-12-2023,199,Credit Card,Pending,EUR,2023-12
237925,33488,12-07-2022,199,Credit Card,Failed,INR,2022-07
237926,39638,12-07-2024,35,Bank Transfer,Failed,INR,2024-07
237927,4203,21-12-2023,35,Credit Card,Pending,INR,2023-12
237928,12525,09-06-2023,15,Bank Transfer,Failed,USD,2023-06
237929,8938,22-08-2024,35,Credit Card,Failed,USD,2024-08
237930,39435,03-05-2024,35,UPI,Failed,INR,2024-05
237931,33569,16-10-2022,15,UPI,Failed,EUR,2022-10
237932,48564,05-05-2022,199,Credit Card,Completed,INR,2022-05
237933,32000,24-11-2024,99,PayPal,Failed,EUR,2024-11
237934,46915,13-12-2024,15,Credit Card,Failed,INR,2024-12
237935,4863,14-06-2023,15,PayPal,Completed,INR,2023-06
237936,32694,07-07-2022,35,UPI,Completed,INR,2022-07
237937,35484,29-01-2022,35,Credit Card,Completed,EUR,2022-01
237938,49822,16-12-2023,99,Bank Transfer,Pending,USD,2023-12
237939,27955,27-02-2023,99,Bank Transfer,Pending,EUR,2023-02
237940,11187,18-11-2023,35,Credit Card,Pending,EUR,2023-11
237941,21737,01-05-2024,35,UPI,Completed,USD,2024-05
237942,48803,22-12-2023,35,Bank Transfer,Pending,EUR,2023-12
237943,9394,19-01-2025,35,UPI,Pending,INR,2025-01
237944,18857,17-07-2023,35,Bank Transfer,Failed,INR,2023-07
237945,47980,12-04-2024,15,UPI,Failed,USD,2024-04
237946,7254,07-03-2024,35,Credit Card,Completed,EUR,2024-03
237947,236,09-12-2022,99,UPI,Pending,EUR,2022-12
237948,31833,12-01-2025,199,UPI,Completed,INR,2025-01
237949,47162,11-03-2022,35,UPI,Completed,USD,2022-03
237950,49163,25-01-2022,35,Credit Card,Pending,USD,2022-01
237951,7348,08-02-2025,35,PayPal,Failed,USD,2025-02
237952,38892,21-09-2024,35,Bank Transfer,Completed,USD,2024-09
237953,852,22-05-2024,15,UPI,Failed,USD,2024-05
237954,30796,30-09-2023,99,UPI,Failed,INR,2023-09
237955,20315,27-04-2023,15,Bank Transfer,Pending,EUR,2023-04
237956,39064,30-03-2023,35,Credit Card,Failed,USD,2023-03
237957,245,14-02-2024,35,Bank Transfer,Failed,EUR,2024-02
237958,45759,06-06-2022,199,Bank Transfer,Pending,USD,2022-06
237959,25950,24-09-2022,15,Bank Transfer,Completed,USD,2022-09
237960,35891,08-08-2024,35,Credit Card,Completed,INR,2024-08
237961,1970,03-03-2025,199,Credit Card,Completed,INR,2025-03
237962,2047,26-05-2022,15,Credit Card,Pending,USD,2022-05
237963,28124,30-04-2022,15,PayPal,Completed,USD,2022-04
237964,3546,20-01-2025,35,Credit Card,Pending,USD,2025-01
237965,21043,17-07-2024,199,PayPal,Failed,INR,2024-07
237966,11484,21-12-2022,99,PayPal,Pending,INR,2022-12
237967,32008,15-01-2022,199,UPI,Completed,EUR,2022-01
237968,21754,29-08-2022,99,UPI,Failed,USD,2022-08
237969,11578,01-02-2023,199,PayPal,Completed,USD,2023-02
237970,3500,20-08-2023,15,UPI,Failed,USD,2023-08
237971,32798,21-08-2022,35,Credit Card,Pending,EUR,2022-08
237972,39708,30-06-2024,199,Bank Transfer,Pending,USD,2024-06
237973,40335,05-12-2024,35,Bank Transfer,Completed,INR,2024-12
237974,45085,26-03-2025,35,PayPal,Pending,USD,2025-03
237975,31377,01-08-2023,99,UPI,Completed,INR,2023-08
237976,44516,17-06-2023,199,PayPal,Pending,USD,2023-06
237977,11402,09-03-2025,15,Bank Transfer,Pending,EUR,2025-03
237978,43530,18-05-2024,35,PayPal,Failed,USD,2024-05
237979,12426,16-11-2022,15,UPI,Pending,INR,2022-11
237980,10679,03-12-2022,35,Credit Card,Completed,INR,2022-12
237981,48123,25-04-2024,99,PayPal,Pending,USD,2024-04
237982,12064,20-05-2024,99,PayPal,Failed,USD,2024-05
237983,46100,30-01-2025,35,UPI,Pending,INR,2025-01
237984,16471,15-11-2024,35,UPI,Failed,USD,2024-11
237985,40643,18-08-2023,199,Bank Transfer,Completed,EUR,2023-08
237986,41180,26-12-2022,99,PayPal,Failed,EUR,2022-12
237987,550,11-07-2022,199,PayPal,Failed,INR,2022-07
237988,48137,25-11-2024,15,UPI,Completed,INR,2024-11
237989,20880,19-10-2022,199,Credit Card,Failed,USD,2022-10
237990,5645,07-06-2023,99,UPI,Failed,USD,2023-06
237991,33542,14-11-2022,199,PayPal,Pending,USD,2022-11
237992,48445,17-02-2022,99,Credit Card,Pending,EUR,2022-02
237993,33506,23-12-2023,15,Credit Card,Failed,EUR,2023-12
237994,22445,14-09-2024,15,Credit Card,Pending,INR,2024-09
237995,47107,23-03-2023,15,PayPal,Pending,EUR,2023-03
237996,21343,03-09-2024,99,Credit Card,Failed,USD,2024-09
237997,38058,02-06-2024,99,Bank Transfer,Pending,EUR,2024-06
237998,23876,07-10-2022,15,Bank Transfer,Completed,EUR,2022-10
237999,42856,19-04-2022,99,Bank Transfer,Completed,USD,2022-04
238000,16432,23-11-2023,15,PayPal,Failed,EUR,2023-11
238001,28517,21-02-2025,15,Bank Transfer,Completed,INR,2025-02
238002,10655,29-01-2023,35,UPI,Completed,USD,2023-01
238003,35453,29-12-2024,15,Credit Card,Completed,INR,2024-12
238004,49537,08-06-2023,35,Bank Transfer,Pending,USD,2023-06
238005,47426,10-12-2022,35,PayPal,Completed,USD,2022-12
238006,12315,23-06-2022,199,UPI,Pending,USD,2022-06
238007,47439,16-03-2022,15,PayPal,Pending,USD,2022-03
238008,28732,12-04-2024,99,Credit Card,Completed,EUR,2024-04
238009,2320,24-11-2022,15,Bank Transfer,Pending,USD,2022-11
238010,21803,07-07-2024,99,UPI,Failed,EUR,2024-07
238011,35691,13-12-2024,15,UPI,Pending,INR,2024-12
238012,31685,03-12-2023,99,PayPal,Completed,USD,2023-12
238013,18723,23-02-2023,99,Bank Transfer,Failed,INR,2023-02
238014,29968,04-03-2022,199,UPI,Completed,USD,2022-03
238015,19530,21-07-2024,35,Credit Card,Completed,USD,2024-07
238016,43400,03-09-2023,35,Bank Transfer,Failed,INR,2023-09
238017,38155,26-05-2024,199,Credit Card,Completed,EUR,2024-05
238018,24943,22-08-2022,99,PayPal,Failed,EUR,2022-08
238019,17510,28-12-2024,35,Bank Transfer,Pending,USD,2024-12
238020,34241,17-09-2024,199,UPI,Completed,INR,2024-09
238021,49466,31-05-2024,35,Credit Card,Pending,USD,2024-05
238022,2372,04-05-2024,199,Bank Transfer,Completed,EUR,2024-05
238023,32114,21-06-2022,199,PayPal,Failed,INR,2022-06
238024,8567,04-02-2023,199,PayPal,Failed,USD,2023-02
238025,6024,05-05-2022,35,Credit Card,Completed,EUR,2022-05
238026,25139,08-07-2023,199,PayPal,Completed,EUR,2023-07
238027,36124,15-10-2024,99,UPI,Failed,USD,2024-10
238028,585,06-08-2024,199,PayPal,Completed,EUR,2024-08
238029,10421,22-01-2022,35,Credit Card,Failed,EUR,2022-01
238030,2159,23-02-2025,199,Bank Transfer,Completed,INR,2025-02
238031,17528,13-11-2024,99,Credit Card,Failed,INR,2024-11
238032,22627,13-05-2023,99,Bank Transfer,Pending,USD,2023-05
238033,30805,26-01-2022,35,Credit Card,Pending,USD,2022-01
238034,1513,27-04-2024,99,PayPal,Completed,EUR,2024-04
238035,813,25-09-2022,199,PayPal,Pending,USD,2022-09
238036,48816,09-05-2023,35,UPI,Failed,USD,2023-05
238037,45331,11-09-2022,99,PayPal,Pending,EUR,2022-09
238038,5853,24-05-2022,99,Credit Card,Failed,USD,2022-05
238039,25918,05-02-2025,99,Bank Transfer,Completed,INR,2025-02
238040,18356,24-09-2024,15,Credit Card,Failed,INR,2024-09
238041,34876,28-11-2022,15,PayPal,Pending,INR,2022-11
238042,15800,22-10-2023,35,Credit Card,Completed,EUR,2023-10
238043,33023,23-07-2024,199,Bank Transfer,Completed,INR,2024-07
238044,23772,06-07-2024,15,Credit Card,Failed,USD,2024-07
238045,37133,30-06-2023,199,Credit Card,Completed,USD,2023-06
238046,23531,03-08-2022,35,UPI,Completed,EUR,2022-08
238047,12451,23-11-2022,99,PayPal,Failed,INR,2022-11
238048,31924,19-06-2022,99,UPI,Completed,USD,2022-06
238049,48045,25-05-2022,35,Bank Transfer,Pending,INR,2022-05
238050,38429,27-01-2022,99,UPI,Failed,EUR,2022-01
238051,44610,10-01-2023,35,UPI,Failed,EUR,2023-01
238052,37278,29-03-2025,35,UPI,Pending,INR,2025-03
238053,35840,31-05-2022,99,PayPal,Completed,USD,2022-05
238054,37769,03-12-2022,35,PayPal,Pending,EUR,2022-12
238055,32493,15-06-2023,15,PayPal,Pending,USD,2023-06
238056,49843,27-03-2022,15,Credit Card,Pending,EUR,2022-03
238057,612,06-08-2022,99,UPI,Completed,INR,2022-08
238058,11350,03-05-2024,199,PayPal,Pending,INR,2024-05
238059,33438,23-03-2023,99,Credit Card,Completed,INR,2023-03
238060,46104,13-08-2023,15,Bank Transfer,Completed,USD,2023-08
238061,29705,24-06-2024,199,Bank Transfer,Pending,INR,2024-06
238062,7715,14-02-2023,15,PayPal,Failed,USD,2023-02
238063,40406,25-10-2022,35,PayPal,Failed,EUR,2022-10
238064,17954,29-11-2024,15,PayPal,Failed,USD,2024-11
238065,23863,30-04-2022,15,Credit Card,Pending,INR,2022-04
238066,46841,23-10-2022,199,Credit Card,Failed,EUR,2022-10
238067,22415,08-02-2025,199,PayPal,Completed,INR,2025-02
238068,31267,25-08-2024,99,Bank Transfer,Completed,USD,2024-08
