subscription_id,customer_id,plan_name,billing_cycle,subscription_start,subscription_end,monthly_price,subscription_status,auto_renew
36543,36543,Starter,Yearly,2022-01-09,2024-01-02,15,Active,True
36544,36544,Starter,Monthly,2022-07-23,2023-09-18,15,Active,True
36545,36545,Starter,Yearly,2024-12-09,2025-11-02,15,Paused,False
36546,36546,Pro,Monthly,2022-06-14,2023-12-07,35,Cancelled,True
36547,36547,Pro,Yearly,2022-07-27,2022-10-05,35,Cancelled,True
36548,36548,Starter,Yearly,2023-08-13,2024-09-13,15,Cancelled,False
36549,36549,Free,Yearly,2024-12-28,2026-08-11,0,Cancelled,True
36550,36550,Pro,Monthly,2023-06-02,2024-03-23,35,Paused,True
36551,36551,Free,Monthly,2025-04-05,2027-03-10,0,Paused,True
36552,36552,Starter,Yearly,2023-01-10,2024-02-16,15,Cancelled,False
36553,36553,Free,Monthly,2024-01-05,2025-11-26,0,Active,False
36554,36554,Starter,Monthly,2023-06-25,2024-09-03,15,Active,False
36555,36555,Starter,Yearly,2023-11-04,2025-03-01,15,Cancelled,True
36556,36556,Free,Yearly,2023-01-10,2023-08-14,0,Active,False
36557,36557,Pro,Yearly,2024-04-24,2026-02-05,35,Active,True
36558,36558,Free,Monthly,2023-05-07,2023-12-27,0,Active,True
36559,36559,Starter,Yearly,2024-07-07,2025-11-09,15,Paused,False
36560,36560,Starter,Yearly,2024-07-23,2025-10-22,15,Active,False
36561,36561,Pro,Yearly,2023-11-17,2024-01-30,35,Active,True
36562,36562,Free,Monthly,2024-12-07,2026-04-21,0,Active,False
36563,36563,Starter,Yearly,2024-10-13,2026-07-23,15,Cancelled,False
36564,36564,Pro,Monthly,2023-03-15,2024-06-24,35,Paused,False
36565,36565,Pro,Monthly,2023-09-09,2025-07-15,35,Paused,True
36566,36566,Enterprise,Monthly,2022-06-11,2024-03-20,99,Paused,True
36567,36567,Starter,Monthly,2023-07-03,2024-06-05,15,Active,True
36568,36568,Free,Yearly,2022-03-04,2022-04-12,0,Active,True
36569,36569,Free,Yearly,2023-03-05,2024-02-26,0,Cancelled,True
36570,36570,Pro,Monthly,2022-05-10,2022-10-19,35,Cancelled,False
36571,36571,Starter,Yearly,2023-05-25,2023-09-01,15,Paused,True
36572,36572,Pro,Monthly,2022-09-05,2022-10-15,35,Cancelled,False
36573,36573,Pro,Yearly,2025-04-13,2026-10-05,35,Cancelled,True
36574,36574,Enterprise,Yearly,2023-04-30,2023-07-22,99,Paused,True
36575,36575,Starter,Monthly,2023-07-23,2025-04-24,15,Paused,False
36576,36576,Pro,Monthly,2023-10-23,2024-05-27,35,Paused,False
36577,36577,Pro,Monthly,2025-01-20,2025-04-27,35,Active,False
36578,36578,Pro,Monthly,2022-08-06,2022-11-11,35,Active,False
36579,36579,Starter,Monthly,2025-01-20,2026-04-27,15,Active,True
36580,36580,Starter,Yearly,2024-03-16,2025-11-15,15,Cancelled,False
36581,36581,Free,Monthly,2022-02-12,2022-09-06,0,Paused,True
36582,36582,Free,Monthly,2023-07-26,2024-12-12,0,Active,True
36583,36583,Starter,Yearly,2024-05-04,2026-03-27,15,Cancelled,True
36584,36584,Free,Yearly,2024-09-06,2026-07-28,0,Cancelled,False
36585,36585,Pro,Monthly,2024-08-09,2026-01-11,35,Cancelled,True
36586,36586,Starter,Monthly,2023-07-19,2023-12-26,15,Paused,False
36587,36587,Pro,Yearly,2023-08-30,2025-08-18,35,Cancelled,False
36588,36588,Starter,Monthly,2024-11-15,2026-08-07,15,Active,False
36589,36589,Free,Yearly,2024-12-17,2026-06-06,0,Paused,True
36590,36590,Pro,Yearly,2022-05-17,2023-05-11,35,Cancelled,True
36591,36591,Pro,Yearly,2025-03-31,2027-03-10,35,Active,False
36592,36592,Free,Monthly,2025-03-31,2027-02-20,0,Active,True
36593,36593,Free,Yearly,2022-01-06,2022-04-30,0,Active,False
36594,36594,Starter,Yearly,2025-04-06,2026-12-27,15,Cancelled,False
36595,36595,Enterprise,Yearly,2022-05-10,2024-01-24,99,Active,False
36596,36596,Starter,Monthly,2024-09-12,2025-07-24,15,Cancelled,True
36597,36597,Pro,Monthly,2023-05-30,2025-01-11,35,Active,True
36598,36598,Pro,Monthly,2022-02-16,2023-06-02,35,Cancelled,False
36599,36599,Free,Yearly,2023-08-04,2023-10-16,0,Cancelled,False
36600,36600,Pro,Yearly,2023-10-20,2025-07-24,35,Active,True
36601,36601,Pro,Yearly,2022-09-08,2024-07-19,35,Paused,False
36602,36602,Pro,Monthly,2022-02-18,2023-04-28,35,Active,True
36603,36603,Starter,Yearly,2023-09-01,2025-07-10,15,Cancelled,True
36604,36604,Starter,Monthly,2022-02-15,2022-04-30,15,Active,False
36605,36605,Pro,Yearly,2022-03-12,2023-08-08,35,Cancelled,True
36606,36606,Pro,Monthly,2024-12-26,2025-12-14,35,Paused,False
36607,36607,Starter,Monthly,2024-10-09,2025-06-26,15,Paused,True
36608,36608,Pro,Monthly,2023-12-02,2024-06-11,35,Cancelled,True
36609,36609,Starter,Yearly,2023-10-14,2025-09-14,15,Cancelled,False
36610,36610,Pro,Yearly,2023-08-05,2024-06-16,35,Cancelled,True
36611,36611,Starter,Monthly,2023-10-06,2024-01-25,15,Paused,False
36612,36612,Starter,Yearly,2024-11-01,2026-04-26,15,Active,True
36613,36613,Free,Yearly,2022-04-21,2022-10-25,0,Active,False
36614,36614,Starter,Monthly,2024-12-27,2025-05-22,15,Paused,True
36615,36615,Starter,Monthly,2024-12-22,2026-08-12,15,Cancelled,False
36616,36616,Starter,Yearly,2022-07-21,2024-04-07,15,Active,False
36617,36617,Free,Monthly,2024-11-24,2026-04-06,0,Paused,True
36618,36618,Starter,Monthly,2024-05-19,2025-03-22,15,Active,True
36619,36619,Pro,Yearly,2022-05-25,2022-07-16,35,Cancelled,True
36620,36620,Pro,Yearly,2024-02-20,2024-05-17,35,Active,False
36621,36621,Free,Monthly,2024-10-19,2026-03-21,0,Cancelled,True
36622,36622,Starter,Monthly,2023-05-25,2024-03-05,15,Cancelled,True
36623,36623,Free,Yearly,2024-04-03,2024-07-28,0,Active,False
36624,36624,Pro,Monthly,2024-07-18,2024-12-30,35,Cancelled,True
36625,36625,Enterprise,Monthly,2025-01-16,2026-06-03,99,Paused,True
36626,36626,Free,Monthly,2024-03-02,2025-02-09,0,Paused,True
36627,36627,Free,Yearly,2024-03-14,2024-07-31,0,Cancelled,False
36628,36628,Enterprise,Monthly,2024-11-06,2025-08-01,99,Cancelled,False
36629,36629,Starter,Yearly,2022-04-11,2024-02-01,15,Active,True
36630,36630,Pro,Monthly,2025-01-31,2026-10-31,35,Paused,True
36631,36631,Pro,Monthly,2023-12-26,2025-01-05,35,Cancelled,False
36632,36632,Pro,Monthly,2022-07-10,2022-10-29,35,Paused,True
36633,36633,Starter,Monthly,2025-04-01,2025-05-21,15,Active,True
36634,36634,Enterprise,Monthly,2022-02-22,2022-06-29,99,Cancelled,False
36635,36635,Starter,Monthly,2024-10-22,2025-06-22,15,Cancelled,False
36636,36636,Free,Yearly,2023-11-22,2025-04-05,0,Paused,True
36637,36637,Starter,Monthly,2022-12-02,2023-04-01,15,Paused,False
36638,36638,Starter,Monthly,2023-09-28,2025-05-09,15,Paused,True
36639,36639,Pro,Monthly,2024-04-22,2026-04-16,35,Active,False
36640,36640,Pro,Yearly,2023-07-18,2024-09-15,35,Active,True
36641,36641,Pro,Yearly,2024-11-03,2025-03-13,35,Paused,True
36642,36642,Starter,Monthly,2022-05-07,2024-01-30,15,Paused,True
36643,36643,Pro,Monthly,2024-11-02,2025-04-08,35,Active,True
36644,36644,Starter,Monthly,2024-09-22,2025-02-06,15,Paused,True
36645,36645,Pro,Monthly,2023-11-10,2024-02-02,35,Cancelled,True
36646,36646,Free,Yearly,2024-05-18,2026-01-23,0,Cancelled,True
36647,36647,Starter,Monthly,2022-06-04,2023-11-02,15,Active,False
36648,36648,Starter,Yearly,2024-01-06,2025-09-10,15,Cancelled,True
36649,36649,Pro,Monthly,2023-04-15,2023-08-09,35,Active,True
36650,36650,Enterprise,Monthly,2023-02-20,2024-06-17,99,Paused,False
36651,36651,Starter,Monthly,2022-11-10,2024-03-03,15,Cancelled,False
36652,36652,Starter,Monthly,2023-02-08,2023-04-24,15,Paused,True
36653,36653,Pro,Monthly,2023-10-01,2025-05-26,35,Paused,False
36654,36654,Starter,Yearly,2022-04-14,2023-05-17,15,Active,False
36655,36655,Enterprise,Yearly,2024-11-14,2025-01-09,99,Paused,True
36656,36656,Pro,Monthly,2023-10-20,2024-04-04,35,Cancelled,False
36657,36657,Pro,Yearly,2024-06-18,2025-12-12,35,Cancelled,True
36658,36658,Pro,Monthly,2024-03-13,2024-08-03,35,Cancelled,False
36659,36659,Starter,Monthly,2025-04-02,2026-12-19,15,Paused,False
36660,36660,Starter,Yearly,2023-12-02,2025-06-18,15,Active,False
36661,36661,Free,Yearly,2022-11-13,2024-07-28,0,Cancelled,False
36662,36662,Enterprise,Yearly,2022-01-18,2023-09-15,99,Cancelled,False
36663,36663,Free,Monthly,2022-01-13,2023-06-03,0,Paused,False
36664,36664,Pro,Monthly,2024-03-05,2025-07-21,35,Paused,False
36665,36665,Pro,Monthly,2024-07-17,2025-10-21,35,Active,False
36666,36666,Pro,Monthly,2024-10-25,2025-03-23,35,Paused,True
36667,36667,Starter,Yearly,2023-05-13,2023-09-07,15,Active,False
36668,36668,Pro,Monthly,2022-06-19,2024-05-20,35,Paused,False
36669,36669,Pro,Monthly,2022-03-26,2023-10-22,35,Cancelled,True
36670,36670,Enterprise,Monthly,2023-04-02,2024-02-05,99,Active,False
36671,36671,Pro,Monthly,2022-04-29,2022-09-02,35,Cancelled,False
36672,36672,Free,Monthly,2022-02-23,2023-08-06,0,Active,True
36673,36673,Pro,Monthly,2024-07-23,2026-06-25,35,Paused,True
36674,36674,Starter,Yearly,2024-06-09,2025-12-30,15,Active,True
36675,36675,Pro,Yearly,2022-03-08,2023-10-27,35,Active,True
36676,36676,Pro,Monthly,2022-05-19,2024-03-24,35,Cancelled,True
36677,36677,Starter,Yearly,2024-01-24,2024-08-16,15,Active,False
36678,36678,Pro,Monthly,2022-04-20,2022-07-26,35,Active,False
36679,36679,Pro,Monthly,2024-08-09,2024-11-02,35,Active,False
36680,36680,Pro,Yearly,2022-02-28,2023-11-12,35,Paused,False
36681,36681,Free,Monthly,2023-03-09,2023-11-30,0,Paused,False
36682,36682,Enterprise,Monthly,2025-03-17,2026-01-29,99,Cancelled,False
36683,36683,Pro,Monthly,2023-05-22,2024-11-21,35,Cancelled,True
36684,36684,Pro,Monthly,2023-11-17,2025-02-25,35,Active,False
36685,36685,Enterprise,Monthly,2023-12-16,2025-02-27,99,Paused,False
36686,36686,Free,Yearly,2022-06-27,2024-03-12,0,Cancelled,False
36687,36687,Pro,Yearly,2022-02-09,2022-09-16,35,Paused,False
36688,36688,Enterprise,Monthly,2024-10-09,2026-02-16,99,Paused,True
36689,36689,Pro,Monthly,2022-11-05,2023-07-03,35,Paused,True
36690,36690,Pro,Monthly,2022-06-27,2024-04-21,35,Cancelled,True
36691,36691,Enterprise,Yearly,2023-03-14,2023-11-19,99,Active,False
36692,36692,Free,Yearly,2022-10-07,2024-10-04,0,Paused,True
36693,36693,Free,Monthly,2023-01-24,2024-09-03,0,Cancelled,False
36694,36694,Pro,Yearly,2023-01-24,2023-07-18,35,Paused,False
36695,36695,Free,Yearly,2022-08-01,2023-01-15,0,Paused,True
36696,36696,Starter,Monthly,2022-02-05,2022-04-01,15,Cancelled,False
36697,36697,Pro,Monthly,2023-03-11,2023-11-10,35,Paused,True
36698,36698,Pro,Yearly,2022-06-24,2023-09-04,35,Active,False
36699,36699,Free,Monthly,2023-01-25,2024-03-03,0,Active,True
36700,36700,Starter,Monthly,2022-04-24,2023-02-27,15,Cancelled,False
36701,36701,Starter,Yearly,2024-01-15,2025-01-22,15,Paused,False
36702,36702,Free,Yearly,2022-06-03,2023-03-08,0,Cancelled,True
36703,36703,Pro,Yearly,2024-02-28,2025-11-28,35,Cancelled,True
36704,36704,Starter,Monthly,2023-10-22,2025-07-20,15,Cancelled,False
36705,36705,Starter,Monthly,2024-04-06,2024-10-13,15,Paused,False
36706,36706,Pro,Monthly,2023-10-21,2024-07-13,35,Active,True
36707,36707,Free,Monthly,2024-07-20,2026-05-17,0,Active,True
36708,36708,Pro,Yearly,2024-06-09,2024-11-23,35,Active,True
36709,36709,Free,Yearly,2022-10-19,2023-04-04,0,Active,True
36710,36710,Free,Monthly,2024-07-28,2025-01-14,0,Paused,True
36711,36711,Free,Monthly,2022-10-30,2023-06-14,0,Active,False
36712,36712,Starter,Yearly,2022-10-24,2023-04-28,15,Paused,False
36713,36713,Starter,Yearly,2022-06-21,2024-01-03,15,Active,True
36714,36714,Enterprise,Yearly,2024-08-03,2025-08-08,99,Paused,True
36715,36715,Starter,Monthly,2024-12-20,2026-10-01,15,Cancelled,True
36716,36716,Starter,Monthly,2024-07-17,2025-11-26,15,Cancelled,True
36717,36717,Starter,Yearly,2024-01-21,2024-05-23,15,Active,False
36718,36718,Starter,Yearly,2024-08-07,2026-04-09,15,Cancelled,False
36719,36719,Pro,Yearly,2023-10-27,2023-12-10,35,Active,False
36720,36720,Pro,Monthly,2024-12-05,2026-11-13,35,Paused,False
36721,36721,Pro,Yearly,2024-04-17,2026-03-07,35,Active,True
36722,36722,Starter,Yearly,2024-07-18,2025-01-30,15,Active,True
36723,36723,Enterprise,Monthly,2024-03-01,2024-11-23,99,Active,True
36724,36724,Starter,Yearly,2022-01-25,2023-03-02,15,Active,True
36725,36725,Free,Monthly,2023-07-26,2023-10-08,0,Paused,True
36726,36726,Free,Monthly,2025-01-05,2026-12-03,0,Cancelled,True
36727,36727,Free,Monthly,2022-07-13,2023-01-21,0,Cancelled,False
36728,36728,Free,Yearly,2022-04-24,2022-08-22,0,Cancelled,True
36729,36729,Starter,Monthly,2022-09-11,2022-12-28,15,Cancelled,False
36730,36730,Pro,Monthly,2023-04-29,2024-11-12,35,Active,False
36731,36731,Starter,Monthly,2022-03-02,2023-02-05,15,Cancelled,False
36732,36732,Free,Yearly,2022-07-06,2023-05-25,0,Active,False
36733,36733,Pro,Monthly,2023-07-23,2025-02-23,35,Cancelled,True
36734,36734,Free,Yearly,2024-02-27,2024-12-15,0,Active,True
36735,36735,Free,Monthly,2023-11-22,2024-02-21,0,Active,False
36736,36736,Starter,Monthly,2024-01-10,2024-09-01,15,Cancelled,True
36737,36737,Free,Monthly,2022-12-03,2023-08-24,0,Cancelled,True
36738,36738,Starter,Yearly,2022-05-17,2023-08-24,15,Cancelled,True
36739,36739,Starter,Monthly,2024-06-01,2026-01-23,15,Cancelled,False
36740,36740,Pro,Yearly,2023-06-12,2025-06-03,35,Paused,True
36741,36741,Starter,Yearly,2024-09-30,2026-09-25,15,Paused,False
36742,36742,Pro,Monthly,2023-05-20,2025-03-02,35,Cancelled,True
36743,36743,Free,Monthly,2024-05-13,2025-02-05,0,Paused,False
36744,36744,Enterprise,Yearly,2023-08-10,2024-12-12,99,Paused,False
36745,36745,Pro,Yearly,2024-06-24,2025-08-06,35,Active,False
36746,36746,Starter,Monthly,2022-10-18,2023-05-29,15,Paused,False
36747,36747,Starter,Monthly,2023-06-25,2024-04-14,15,Cancelled,True
36748,36748,Starter,Monthly,2023-12-03,2024-08-07,15,Active,False
36749,36749,Starter,Monthly,2023-02-02,2024-04-19,15,Paused,True
36750,36750,Free,Yearly,2023-07-10,2024-07-26,0,Cancelled,False
36751,36751,Pro,Yearly,2024-01-15,2026-01-10,35,Paused,True
36752,36752,Free,Monthly,2022-09-12,2023-03-03,0,Active,True
36753,36753,Pro,Monthly,2022-08-28,2023-11-05,35,Active,True
36754,36754,Pro,Monthly,2025-01-13,2026-08-08,35,Active,False
36755,36755,Starter,Yearly,2022-10-06,2023-01-16,15,Cancelled,True
36756,36756,Free,Monthly,2024-06-27,2024-09-07,0,Active,False
36757,36757,Starter,Yearly,2024-09-22,2026-05-13,15,Active,True
36758,36758,Starter,Monthly,2024-07-27,2026-03-20,15,Cancelled,True
36759,36759,Starter,Monthly,2022-02-05,2023-10-13,15,Cancelled,False
36760,36760,Starter,Monthly,2023-08-08,2024-12-18,15,Active,True
36761,36761,Free,Yearly,2023-09-08,2025-03-13,0,Paused,False
36762,36762,Pro,Monthly,2022-12-23,2024-06-22,35,Cancelled,True
36763,36763,Starter,Yearly,2024-02-06,2025-10-02,15,Cancelled,False
36764,36764,Pro,Yearly,2022-09-22,2022-12-19,35,Paused,False
36765,36765,Starter,Yearly,2023-02-21,2025-01-28,15,Active,True
36766,36766,Starter,Yearly,2025-01-18,2025-07-18,15,Cancelled,True
36767,36767,Starter,Monthly,2024-01-23,2024-03-08,15,Active,False
36768,36768,Pro,Yearly,2024-06-13,2025-12-17,35,Cancelled,True
36769,36769,Starter,Monthly,2024-03-16,2025-07-09,15,Active,False
36770,36770,Enterprise,Monthly,2023-07-19,2024-12-17,99,Active,False
36771,36771,Free,Yearly,2024-05-25,2026-02-04,0,Active,False
36772,36772,Starter,Yearly,2023-08-01,2024-05-17,15,Active,True
36773,36773,Starter,Yearly,2023-06-11,2025-05-30,15,Active,False
36774,36774,Free,Yearly,2024-09-14,2026-04-29,0,Active,True
36775,36775,Starter,Monthly,2024-07-30,2025-11-17,15,Cancelled,True
36776,36776,Pro,Yearly,2022-11-25,2023-02-07,35,Cancelled,False
36777,36777,Free,Yearly,2022-11-10,2023-05-30,0,Cancelled,True
36778,36778,Free,Yearly,2024-09-03,2024-10-21,0,Cancelled,True
36779,36779,Free,Monthly,2023-10-11,2025-09-25,0,Paused,False
36780,36780,Starter,Yearly,2022-07-14,2024-04-26,15,Active,False
36781,36781,Pro,Yearly,2024-07-08,2025-03-23,35,Cancelled,True
36782,36782,Enterprise,Yearly,2024-01-10,2024-02-15,99,Paused,True
36783,36783,Pro,Monthly,2023-12-22,2025-06-08,35,Active,False
36784,36784,Pro,Monthly,2024-04-01,2025-12-31,35,Paused,False
36785,36785,Enterprise,Monthly,2024-06-02,2026-02-20,99,Paused,False
36786,36786,Starter,Monthly,2023-10-19,2025-06-21,15,Paused,True
36787,36787,Pro,Monthly,2022-10-06,2024-10-04,35,Paused,True
36788,36788,Starter,Monthly,2024-03-18,2026-02-16,15,Active,True
36789,36789,Pro,Yearly,2022-10-08,2024-09-06,35,Paused,True
36790,36790,Starter,Monthly,2024-06-14,2026-01-11,15,Cancelled,False
36791,36791,Pro,Yearly,2023-10-03,2024-03-19,35,Active,True
36792,36792,Starter,Monthly,2024-07-31,2025-04-04,15,Cancelled,True
36793,36793,Free,Monthly,2025-03-01,2026-03-07,0,Cancelled,False
36794,36794,Pro,Yearly,2023-03-05,2024-12-26,35,Active,False
36795,36795,Enterprise,Yearly,2024-06-18,2026-02-26,99,Active,False
36796,36796,Starter,Monthly,2023-02-12,2024-07-17,15,Paused,True
36797,36797,Starter,Yearly,2023-11-28,2024-09-29,15,Paused,True
36798,36798,Pro,Yearly,2022-02-03,2023-08-27,35,Active,True
36799,36799,Free,Yearly,2023-07-23,2024-05-26,0,Active,False
36800,36800,Pro,Monthly,2022-06-23,2024-04-14,35,Cancelled,False
36801,36801,Starter,Monthly,2025-03-06,2025-06-04,15,Cancelled,False
36802,36802,Pro,Yearly,2023-05-31,2024-11-01,35,Paused,True
36803,36803,Starter,Yearly,2022-10-08,2024-05-08,15,Paused,True
36804,36804,Starter,Yearly,2025-02-03,2026-02-08,15,Cancelled,True
36805,36805,Pro,Yearly,2025-03-07,2026-03-21,35,Paused,True
36806,36806,Pro,Monthly,2022-05-08,2022-08-17,35,Paused,True
36807,36807,Pro,Monthly,2023-02-05,2023-11-25,35,Cancelled,False
36808,36808,Free,Monthly,2022-11-25,2024-01-30,0,Cancelled,False
36809,36809,Starter,Yearly,2022-12-31,2024-03-29,15,Paused,True
36810,36810,Pro,Monthly,2022-03-15,2022-08-10,35,Paused,True
36811,36811,Starter,Monthly,2023-09-22,2025-04-15,15,Paused,False
36812,36812,Pro,Monthly,2022-11-14,2023-12-22,35,Paused,False
36813,36813,Starter,Yearly,2025-02-28,2025-07-20,15,Cancelled,False
36814,36814,Starter,Yearly,2023-11-20,2023-12-31,15,Active,True
36815,36815,Starter,Monthly,2024-02-28,2025-07-23,15,Cancelled,False
36816,36816,Pro,Yearly,2025-03-05,2026-01-13,35,Cancelled,False
36817,36817,Starter,Monthly,2024-09-14,2025-02-15,15,Paused,True
36818,36818,Starter,Monthly,2023-03-19,2023-08-09,15,Active,False
36819,36819,Starter,Yearly,2023-10-17,2025-07-02,15,Active,False
36820,36820,Enterprise,Monthly,2024-10-09,2025-07-09,99,Paused,False
36821,36821,Free,Monthly,2024-05-12,2026-04-26,0,Paused,True
36822,36822,Pro,Monthly,2024-05-31,2024-11-09,35,Paused,True
36823,36823,Starter,Monthly,2024-10-13,2025-11-28,15,Active,False
36824,36824,Enterprise,Monthly,2023-03-28,2024-11-28,99,Cancelled,True
36825,36825,Starter,Yearly,2022-03-28,2022-08-20,15,Paused,False
36826,36826,Starter,Monthly,2023-11-30,2025-01-13,15,Cancelled,False
36827,36827,Pro,Monthly,2024-06-24,2025-08-21,35,Active,True
36828,36828,Pro,Yearly,2023-05-05,2024-07-05,35,Cancelled,True
36829,36829,Pro,Monthly,2022-05-11,2022-07-01,35,Paused,True
36830,36830,Starter,Monthly,2023-11-22,2025-10-09,15,Active,True
36831,36831,Free,Monthly,2023-11-16,2025-07-21,0,Paused,False
36832,36832,Free,Yearly,2023-07-03,2025-03-27,0,Cancelled,False
36833,36833,Starter,Monthly,2022-06-28,2023-01-31,15,Paused,True
36834,36834,Starter,Yearly,2024-02-08,2026-02-06,15,Cancelled,False
36835,36835,Starter,Monthly,2024-05-13,2024-10-04,15,Active,False
36836,36836,Pro,Yearly,2025-01-01,2026-09-19,35,Paused,False
36837,36837,Enterprise,Yearly,2024-03-31,2024-05-18,99,Active,False
36838,36838,Free,Yearly,2023-12-03,2025-10-13,0,Paused,True
36839,36839,Free,Yearly,2022-07-11,2023-03-19,0,Active,False
36840,36840,Pro,Monthly,2025-01-28,2026-03-28,35,Cancelled,True
36841,36841,Starter,Yearly,2024-10-10,2025-03-05,15,Cancelled,True
36842,36842,Pro,Monthly,2022-06-11,2023-06-25,35,Paused,False
36843,36843,Enterprise,Yearly,2023-10-01,2024-10-07,99,Paused,True
36844,36844,Pro,Monthly,2023-02-22,2023-08-11,35,Paused,False
36845,36845,Pro,Yearly,2025-03-12,2025-04-14,35,Active,True
36846,36846,Free,Yearly,2024-10-09,2025-01-16,0,Paused,True
36847,36847,Pro,Monthly,2022-02-05,2023-08-27,35,Cancelled,True
36848,36848,Starter,Yearly,2023-12-20,2024-11-03,15,Paused,True
36849,36849,Free,Monthly,2025-03-12,2025-07-22,0,Active,True
36850,36850,Free,Yearly,2022-10-23,2023-10-20,0,Active,False
36851,36851,Starter,Yearly,2022-02-21,2023-10-08,15,Active,False
36852,36852,Pro,Monthly,2022-12-26,2023-02-18,35,Cancelled,True
36853,36853,Starter,Monthly,2023-05-18,2024-06-03,15,Active,False
36854,36854,Starter,Monthly,2022-02-12,2022-06-21,15,Paused,True
36855,36855,Starter,Monthly,2022-07-25,2022-10-10,15,Cancelled,True
36856,36856,Starter,Yearly,2023-10-15,2025-03-16,15,Cancelled,False
36857,36857,Starter,Monthly,2023-12-31,2024-11-15,15,Cancelled,False
36858,36858,Free,Yearly,2024-06-27,2025-04-30,0,Paused,True
36859,36859,Starter,Monthly,2022-10-27,2024-01-03,15,Paused,False
36860,36860,Starter,Yearly,2025-02-09,2026-04-09,15,Cancelled,False
36861,36861,Starter,Yearly,2022-12-29,2023-07-12,15,Cancelled,True
36862,36862,Starter,Yearly,2023-05-14,2025-05-04,15,Cancelled,True
36863,36863,Starter,Monthly,2025-03-03,2026-02-01,15,Active,False
36864,36864,Pro,Monthly,2023-10-18,2025-05-23,35,Active,False
36865,36865,Starter,Yearly,2022-08-07,2022-10-21,15,Active,True
36866,36866,Pro,Monthly,2023-06-30,2024-01-30,35,Active,True
36867,36867,Free,Monthly,2023-01-29,2023-10-07,0,Paused,True
36868,36868,Free,Monthly,2023-01-30,2024-12-09,0,Active,True
36869,36869,Pro,Monthly,2023-12-26,2024-12-17,35,Paused,True
36870,36870,Free,Monthly,2023-05-16,2023-07-24,0,Cancelled,True
36871,36871,Pro,Monthly,2025-01-27,2027-01-26,35,Paused,False
36872,36872,Pro,Monthly,2025-02-26,2026-03-03,35,Active,True
