ticket_id,customer_id,issue_category,priority,resolution_time_hours,satisfaction_score,created_date
70906,15140,Login Issue,Low,44,5,2023-02-17
70907,4110,Login Issue,Low,53,1,2022-04-08
70908,33600,Bug Report,Medium,60,4,2023-09-10
70909,33280,Feature Request,Medium,41,2,2024-08-10
70910,5944,Bug Report,Critical,51,1,2023-09-09
70911,47325,Bug Report,Low,57,3,2024-01-28
70912,32769,Bug Report,Critical,46,5,2023-09-28
70913,17412,Login Issue,Critical,28,3,2025-03-01
70914,41679,Account Access,Low,16,4,2022-07-14
70915,12338,Account Access,Low,27,1,2025-03-15
70916,15613,Account Access,Critical,18,1,2025-03-06
70917,45835,Performance,Low,1,3,2022-10-18
70918,12753,Performance,Critical,34,4,2022-02-23
70919,12227,Billing,High,51,5,2024-08-05
70920,3969,Feature Request,Critical,2,3,2023-07-04
70921,13504,Bug Report,Medium,3,4,2023-08-25
70922,48809,Feature Request,Critical,34,5,2024-10-20
70923,12016,Bug Report,High,57,1,2022-09-01
70924,36961,Feature Request,Critical,14,4,2024-05-24
70925,26263,Billing,Medium,26,2,2024-09-14
70926,6416,Login Issue,High,21,2,2025-02-18
70927,41318,Performance,Low,6,5,2022-03-17
70928,3847,Feature Request,Medium,72,5,2023-01-12
70929,15326,Login Issue,Medium,62,2,2022-05-11
70930,12302,Account Access,Low,61,3,2025-03-19
70931,16318,Bug Report,Critical,20,5,2025-01-01
70932,4705,Billing,Low,46,1,2024-02-13
70933,13268,Feature Request,Critical,70,1,2023-09-11
70934,11600,Bug Report,Critical,11,3,2022-01-26
70935,27207,Performance,Low,40,1,2024-12-10
70936,23736,Performance,Low,45,2,2022-01-08
70937,47039,Billing,High,13,1,2024-07-30
70938,26006,Account Access,Medium,5,2,2024-07-15
70939,36358,Login Issue,Medium,70,3,2024-08-18
70940,46072,Login Issue,Critical,17,2,2023-12-30
70941,13548,Billing,High,50,2,2022-04-14
70942,20016,Performance,Critical,23,3,2022-04-04
70943,43563,Login Issue,Low,39,4,2022-09-14
70944,45422,Performance,Medium,43,4,2024-11-17
70945,48769,Billing,Critical,70,4,2025-01-18
70946,3685,Bug Report,Medium,70,5,2024-01-12
70947,29564,Login Issue,Critical,5,3,2025-03-26
70948,27873,Login Issue,Critical,26,2,2022-07-16
70949,43521,Login Issue,High,72,3,2024-02-12
70950,9075,Performance,High,45,1,2025-02-09
70951,46753,Billing,Critical,59,3,2022-12-25
70952,14781,Bug Report,Low,18,4,2023-03-04
70953,41499,Login Issue,Medium,31,5,2023-10-10
70954,49972,Account Access,High,12,4,2024-11-28
70955,36218,Performance,Low,28,3,2022-11-02
70956,28642,Account Access,Medium,48,1,2022-07-18
70957,8170,Bug Report,High,36,1,2024-11-13
70958,11146,Login Issue,Low,37,5,2025-04-09
70959,36913,Performance,Critical,53,1,2025-01-31
70960,45520,Account Access,High,71,3,2022-08-29
70961,20888,Feature Request,High,4,1,2023-12-23
70962,7308,Feature Request,High,32,2,2022-05-25
70963,34784,Feature Request,Low,63,4,2024-10-24
70964,20718,Billing,Medium,55,3,2023-10-21
70965,8189,Performance,Critical,32,5,2024-03-03
70966,40085,Account Access,Medium,69,3,2024-01-14
70967,34062,Bug Report,Low,56,4,2022-10-17
70968,2418,Feature Request,Low,21,4,2024-03-16
70969,31603,Billing,Low,37,1,2022-02-20
70970,37880,Login Issue,Low,40,2,2023-04-13
70971,8841,Feature Request,High,42,1,2024-02-24
70972,25021,Bug Report,High,51,2,2023-09-20
70973,30461,Bug Report,Medium,20,1,2022-06-23
70974,32809,Performance,High,45,4,2024-03-13
70975,7590,Billing,Low,18,3,2022-11-25
70976,33601,Feature Request,Critical,11,1,2024-06-29
70977,696,Login Issue,Medium,10,1,2023-06-19
70978,43686,Performance,High,58,1,2022-06-11
70979,13177,Feature Request,High,20,5,2023-05-30
70980,44788,Feature Request,High,14,4,2024-06-05
70981,34491,Billing,Low,58,1,2024-04-30
70982,36269,Account Access,Low,31,5,2025-03-19
70983,33131,Feature Request,Medium,50,1,2022-06-16
70984,42960,Billing,Low,54,1,2024-11-14
70985,24422,Feature Request,Low,15,2,2024-05-05
70986,21867,Billing,Critical,48,1,2023-06-03
70987,46898,Performance,Low,52,2,2024-09-20
70988,24996,Billing,Critical,38,4,2023-08-12
70989,30040,Feature Request,High,46,5,2022-03-29
70990,16855,Account Access,Low,70,1,2023-06-13
70991,35155,Account Access,Critical,28,4,2022-12-22
70992,9859,Billing,High,27,2,2022-06-21
70993,15119,Login Issue,Low,63,2,2022-05-03
70994,25684,Account Access,Low,19,5,2024-01-24
70995,20682,Account Access,Low,59,4,2023-06-09
70996,24783,Performance,Medium,7,2,2023-06-04
70997,25091,Login Issue,Low,11,1,2024-06-11
70998,7540,Login Issue,High,62,1,2023-08-16
70999,27538,Billing,High,63,1,2023-06-14
71000,25050,Billing,Low,40,5,2023-03-06
71001,36769,Account Access,Low,60,1,2025-02-10
71002,30654,Bug Report,Low,21,2,2023-06-12
71003,48185,Bug Report,High,27,3,2022-01-16
71004,43355,Login Issue,Critical,68,1,2024-12-27
71005,16206,Performance,Critical,26,5,2023-02-23
71006,24020,Account Access,Medium,58,1,2025-02-08
71007,2562,Account Access,Medium,47,5,2023-08-30
71008,29670,Performance,High,68,5,2022-07-17
71009,35285,Performance,Critical,58,1,2023-05-27
71010,9715,Bug Report,Medium,19,5,2022-08-03
71011,33194,Account Access,Medium,31,3,2025-01-07
71012,15381,Performance,High,68,4,2024-09-10
71013,43698,Login Issue,Low,5,2,2023-11-03
71014,43274,Feature Request,Low,3,1,2023-06-01
71015,36036,Billing,Medium,50,3,2024-02-23
71016,39711,Billing,Critical,8,1,2024-03-30
71017,22946,Login Issue,Critical,68,4,2023-04-22
71018,47114,Billing,Critical,39,4,2022-10-21
71019,46039,Account Access,High,66,4,2022-05-08
71020,16268,Feature Request,High,63,1,2022-06-12
71021,32616,Login Issue,Medium,30,5,2024-10-08
71022,25510,Feature Request,Medium,23,4,2022-04-26
71023,35934,Account Access,High,19,3,2022-09-17
71024,23287,Billing,Critical,9,1,2022-10-22
71025,39757,Account Access,High,51,5,2023-12-06
71026,35167,Account Access,Low,64,2,2025-02-15
71027,45752,Feature Request,High,55,4,2022-10-16
71028,43495,Bug Report,High,27,3,2024-08-02
71029,11045,Performance,Medium,71,3,2022-05-30
71030,46316,Feature Request,Medium,36,1,2023-03-12
71031,41346,Feature Request,Critical,52,2,2024-01-21
71032,18290,Account Access,Medium,4,1,2022-02-04
71033,22335,Bug Report,Low,15,1,2023-01-08
71034,16483,Performance,Critical,10,3,2025-04-01
71035,28067,Account Access,Low,30,5,2023-09-09
71036,31100,Billing,Medium,46,2,2023-10-03
71037,29025,Login Issue,Medium,2,1,2023-06-27
71038,4856,Account Access,Medium,3,2,2022-03-17
71039,13582,Feature Request,Medium,64,3,2023-11-18
71040,21418,Account Access,Medium,2,5,2023-05-09
71041,29149,Login Issue,Medium,43,5,2024-06-01
71042,45361,Login Issue,Low,72,3,2024-05-24
71043,44886,Feature Request,High,48,2,2022-03-04
71044,30978,Login Issue,High,16,3,2024-01-12
71045,19694,Bug Report,Low,3,1,2024-04-14
71046,13868,Account Access,High,58,3,2023-09-06
71047,35876,Billing,High,66,4,2022-03-27
71048,23360,Feature Request,Medium,67,1,2024-09-09
71049,29063,Account Access,Critical,35,2,2024-01-17
71050,45682,Account Access,Low,58,5,2024-01-12
71051,43474,Bug Report,Medium,65,4,2024-09-18
71052,31260,Feature Request,Medium,49,4,2022-02-05
71053,8455,Performance,Critical,72,3,2025-02-16
71054,26700,Feature Request,High,27,3,2022-06-11
71055,2294,Billing,Low,20,1,2025-01-28
71056,37615,Account Access,Medium,12,4,2024-12-09
71057,30783,Login Issue,Medium,33,5,2022-12-04
71058,7732,Billing,Medium,52,4,2025-02-02
71059,7079,Billing,High,30,1,2022-07-12
71060,41724,Login Issue,High,24,5,2025-01-26
71061,8838,Account Access,Low,41,5,2023-08-21
71062,48910,Bug Report,Critical,25,4,2023-05-14
71063,37545,Feature Request,Low,53,5,2024-02-04
71064,20239,Bug Report,Medium,3,3,2022-01-09
71065,48816,Feature Request,Medium,22,5,2024-01-08
71066,48091,Feature Request,Critical,51,2,2023-04-12
71067,37945,Billing,Medium,56,4,2023-08-27
71068,46194,Performance,Low,51,1,2024-06-26
71069,32371,Billing,Low,11,3,2023-07-13
71070,10648,Feature Request,Medium,69,1,2023-12-25
71071,48976,Bug Report,Critical,37,4,2024-04-30
71072,3681,Login Issue,Low,30,5,2024-03-10
71073,34187,Login Issue,High,48,4,2022-02-05
71074,30835,Billing,Medium,7,4,2024-01-04
71075,27549,Bug Report,High,37,1,2022-04-17
71076,45805,Bug Report,Critical,56,3,2022-08-21
71077,7655,Feature Request,Low,58,4,2022-03-18
71078,30884,Billing,High,9,1,2024-02-08
71079,4143,Feature Request,Critical,15,5,2022-11-19
71080,27353,Billing,High,61,5,2023-04-14
71081,14338,Feature Request,Critical,64,3,2025-04-03
71082,34878,Feature Request,Low,20,3,2023-05-24
71083,2243,Performance,High,48,3,2024-11-07
71084,8703,Bug Report,Medium,11,2,2023-12-05
71085,12443,Feature Request,High,23,5,2025-03-25
71086,5023,Bug Report,High,30,4,2023-08-21
71087,21684,Billing,Low,62,5,2023-06-27
71088,1892,Feature Request,Low,44,1,2024-11-01
71089,16263,Billing,High,65,1,2022-01-05
71090,7570,Performance,Critical,53,2,2023-11-23
71091,41611,Bug Report,Low,37,3,2022-11-11
71092,25033,Performance,Medium,67,3,2024-06-10
71093,42898,Performance,Medium,11,5,2022-05-23
71094,43363,Account Access,Critical,33,1,2024-11-07
71095,11791,Feature Request,Critical,10,4,2023-04-05
71096,11569,Feature Request,Critical,53,3,2024-12-03
71097,33797,Feature Request,Critical,63,4,2024-06-25
71098,39952,Billing,Medium,36,1,2022-05-21
71099,23269,Bug Report,Medium,8,3,2024-10-02
71100,22366,Feature Request,Medium,19,5,2022-03-09
71101,41867,Feature Request,High,12,2,2022-02-05
71102,43402,Account Access,Critical,40,3,2023-03-23
71103,12436,Login Issue,High,52,1,2025-01-10
71104,44034,Bug Report,Medium,11,2,2023-06-09
71105,20532,Bug Report,Critical,63,5,2022-08-16
71106,45703,Feature Request,Low,41,3,2023-08-02
71107,752,Account Access,High,51,1,2022-12-05
71108,3091,Feature Request,Medium,41,3,2023-02-24
71109,41717,Feature Request,Medium,55,4,2023-01-14
71110,7259,Bug Report,Low,54,4,2024-03-23
71111,23704,Billing,High,70,1,2022-11-08
71112,13026,Login Issue,Medium,57,2,2023-01-12
71113,46123,Account Access,Low,16,5,2022-08-13
71114,16836,Bug Report,Low,44,2,2022-01-02
71115,4779,Performance,Low,46,1,2024-10-12
71116,16235,Feature Request,Low,43,4,2024-12-19
71117,46216,Performance,High,21,5,2022-07-08
71118,22180,Login Issue,Medium,26,4,2024-06-25
71119,4706,Feature Request,Critical,61,5,2023-03-09
71120,48873,Billing,Low,9,4,2025-02-04
71121,19461,Billing,Critical,8,1,2022-09-29
71122,6066,Bug Report,Critical,52,4,2023-02-03
71123,6077,Login Issue,Low,43,4,2025-04-12
71124,22997,Login Issue,Medium,33,3,2024-12-02
71125,5564,Account Access,Low,2,5,2024-07-29
71126,48905,Billing,Low,50,5,2024-01-28
71127,1202,Account Access,Low,3,4,2023-05-10
71128,46404,Billing,Low,34,2,2023-04-29
71129,31954,Feature Request,Critical,19,2,2022-11-27
71130,24118,Feature Request,Critical,40,4,2024-10-11
71131,37642,Login Issue,Low,36,5,2022-03-14
71132,25922,Bug Report,Medium,44,3,2022-05-30
71133,7274,Performance,Low,29,5,2023-04-19
71134,5566,Login Issue,Critical,21,3,2024-11-06
71135,23109,Billing,High,39,2,2023-12-03
71136,35039,Login Issue,Medium,13,4,2023-03-15
71137,32873,Feature Request,Critical,68,5,2023-08-30
71138,18023,Feature Request,High,8,4,2023-05-28
71139,37273,Billing,High,71,1,2024-05-06
71140,12336,Bug Report,Critical,72,2,2022-11-18
71141,44237,Performance,Medium,51,2,2022-10-25
71142,14418,Billing,Low,13,3,2023-07-11
71143,7638,Account Access,High,5,1,2023-06-30
71144,32022,Bug Report,Medium,42,2,2023-01-18
71145,41782,Billing,Medium,10,2,2024-03-20
71146,49989,Feature Request,Low,26,2,2024-03-31
71147,34014,Bug Report,Low,48,2,2024-09-29
71148,26419,Account Access,High,37,3,2023-12-08
71149,46713,Login Issue,Medium,50,1,2023-05-19
71150,34577,Bug Report,Low,45,1,2023-08-04
71151,15621,Performance,Critical,14,5,2024-01-19
71152,38043,Performance,High,33,2,2022-03-23
71153,22173,Billing,Low,38,1,2022-03-21
71154,32518,Bug Report,Medium,66,4,2023-01-14
71155,44687,Billing,High,36,5,2022-05-31
71156,36596,Account Access,Critical,46,5,2025-02-14
71157,37809,Performance,Low,10,3,2024-10-18
71158,35480,Performance,Medium,5,5,2024-08-23
71159,24991,Account Access,High,41,4,2025-04-01
71160,45682,Performance,Low,52,4,2023-04-07
71161,22291,Feature Request,High,68,3,2023-08-20
71162,46648,Account Access,Medium,62,1,2024-10-03
71163,30171,Billing,Critical,71,4,2022-07-23
71164,10820,Performance,Medium,35,1,2023-10-08
71165,12042,Bug Report,Medium,40,2,2024-05-08
71166,42221,Bug Report,Medium,15,3,2022-07-25
71167,22382,Account Access,High,27,4,2023-01-19
71168,24061,Billing,High,46,5,2024-06-22
71169,25993,Account Access,Low,62,3,2023-11-16
71170,7833,Account Access,Medium,42,2,2023-11-20
71171,36841,Feature Request,Medium,12,5,2024-11-23
71172,3743,Login Issue,High,52,5,2023-04-14
71173,31229,Performance,Medium,46,4,2022-10-08
71174,14581,Bug Report,Critical,68,2,2024-08-24
71175,2092,Billing,Medium,2,5,2022-04-14
71176,39975,Login Issue,Low,62,2,2022-10-10
71177,1485,Login Issue,Low,27,3,2025-04-15
71178,2838,Login Issue,Low,25,5,2025-02-23
71179,8130,Feature Request,High,27,3,2022-01-23
71180,7877,Feature Request,High,41,1,2023-06-21
71181,46875,Account Access,Critical,43,2,2024-07-02
71182,49067,Login Issue,Low,15,5,2024-07-31
71183,31521,Login Issue,High,16,2,2023-12-31
71184,12910,Bug Report,Low,19,1,2022-08-10
71185,7563,Login Issue,Critical,14,3,2023-11-03
71186,5415,Feature Request,Critical,64,2,2023-07-18
71187,47916,Billing,High,28,2,2022-09-19
71188,33799,Bug Report,Medium,57,3,2022-09-27
71189,20866,Performance,Critical,66,1,2024-08-20
71190,27283,Account Access,Low,31,4,2024-08-18
71191,28512,Performance,Critical,6,2,2022-08-15
71192,23791,Login Issue,High,20,2,2022-01-07
71193,29187,Feature Request,Critical,70,3,2024-01-20
71194,4137,Bug Report,Low,14,1,2022-08-10
71195,31688,Account Access,Critical,37,4,2025-02-15
71196,48980,Performance,Medium,29,4,2024-07-23
71197,41797,Account Access,Low,68,4,2024-06-05
71198,25348,Account Access,Medium,39,2,2024-02-09
71199,17775,Performance,High,1,2,2024-02-15
71200,28103,Billing,Medium,61,3,2025-04-06
71201,20879,Feature Request,Medium,28,2,2022-03-30
71202,17006,Account Access,High,64,5,2023-10-22
71203,17074,Billing,Medium,45,5,2022-10-01
71204,120,Performance,Medium,16,5,2023-06-14
71205,33296,Feature Request,Critical,44,5,2024-02-07
71206,8521,Feature Request,Low,5,5,2022-04-02
71207,32739,Performance,Low,4,4,2024-08-02
71208,1056,Billing,Critical,13,3,2022-06-19
71209,28435,Account Access,Medium,49,2,2023-04-15
71210,23222,Performance,High,58,3,2023-10-20
71211,30118,Login Issue,Critical,45,4,2025-03-01
71212,44176,Billing,Critical,54,3,2024-07-08
71213,16882,Bug Report,Critical,65,2,2023-04-25
71214,41177,Billing,High,61,3,2023-10-14
71215,20855,Billing,High,54,3,2023-08-25
71216,109,Feature Request,Low,2,4,2024-05-15
71217,39867,Login Issue,Low,17,1,2023-06-11
71218,46093,Login Issue,Critical,5,5,2024-07-20
71219,9469,Billing,High,9,1,2024-06-29
71220,24396,Account Access,Medium,40,5,2023-07-21
71221,2640,Bug Report,Low,18,4,2024-10-22
71222,11166,Billing,Medium,31,3,2022-02-03
71223,42806,Feature Request,Critical,10,5,2023-05-28
71224,31345,Account Access,Critical,58,1,2024-02-24
71225,37032,Bug Report,Low,42,1,2022-10-14
71226,1718,Billing,Critical,46,3,2023-06-07
71227,45534,Account Access,Medium,12,1,2025-03-01
71228,45908,Feature Request,Medium,72,2,2025-01-24
71229,28651,Billing,Critical,33,4,2024-04-05
71230,22495,Login Issue,Critical,7,3,2022-09-26
71231,36290,Performance,High,5,5,2024-03-25
71232,44348,Bug Report,Low,10,3,2022-03-02
71233,1528,Bug Report,Critical,31,3,2022-06-01
71234,24521,Account Access,High,67,1,2022-02-10
71235,48722,Login Issue,Critical,62,2,2024-06-27
71236,35675,Billing,Medium,46,3,2022-01-27
71237,39006,Login Issue,Critical,28,1,2024-01-17
71238,28264,Feature Request,High,28,2,2024-03-25
71239,27188,Account Access,High,15,5,2024-04-27
71240,8029,Bug Report,Medium,48,1,2023-11-27
71241,33106,Billing,Low,64,1,2023-09-17
71242,45008,Account Access,Low,44,3,2023-10-18
71243,37698,Bug Report,High,2,5,2023-10-18
71244,31392,Billing,High,14,2,2025-01-20
71245,38203,Billing,Medium,42,5,2024-06-05
71246,2240,Billing,Medium,57,1,2022-03-09
71247,13996,Bug Report,Critical,3,3,2024-07-15
71248,40859,Billing,Low,71,5,2024-11-04
71249,17097,Billing,Critical,18,1,2025-01-25
71250,30023,Bug Report,Critical,55,4,2022-05-29
71251,14499,Feature Request,High,56,5,2025-04-15
71252,26575,Feature Request,Critical,11,1,2023-09-29
71253,7242,Bug Report,High,3,3,2024-02-15
71254,3940,Login Issue,Low,32,1,2023-09-02
71255,33553,Performance,High,16,4,2023-06-05
71256,13445,Feature Request,Low,53,2,2022-04-09
71257,28373,Account Access,Medium,44,4,2024-05-05
71258,11489,Performance,Critical,60,1,2022-12-22
71259,1498,Billing,High,21,1,2023-09-28
71260,16392,Account Access,Critical,40,4,2023-01-20
71261,11976,Billing,Medium,52,3,2025-03-14
71262,38205,Bug Report,Low,70,2,2023-10-10
71263,10652,Account Access,Low,40,2,2023-02-06
71264,7842,Performance,Critical,32,1,2022-11-26
71265,38742,Login Issue,High,32,1,2024-08-13
71266,4833,Billing,Medium,27,2,2025-01-06
71267,9066,Account Access,High,60,3,2022-01-27
71268,628,Billing,Medium,25,3,2025-03-09
71269,45357,Billing,Critical,1,3,2022-10-10
71270,24963,Login Issue,Critical,22,3,2024-06-13
71271,31044,Account Access,Critical,72,1,2023-09-19
71272,36074,Billing,Medium,63,4,2023-10-03
71273,3091,Feature Request,Critical,19,5,2024-07-31
71274,1462,Feature Request,High,64,3,2023-07-27
71275,8033,Feature Request,Medium,49,2,2023-03-02
71276,3952,Billing,High,59,2,2023-08-29
71277,28278,Bug Report,Medium,21,5,2022-01-21
71278,15914,Account Access,High,55,3,2024-06-04
71279,33509,Performance,Medium,32,2,2022-09-01
71280,19670,Performance,Low,55,4,2022-05-17
71281,45791,Login Issue,Low,47,4,2024-03-24
71282,34406,Account Access,Medium,69,4,2023-05-04
71283,48621,Account Access,Low,57,1,2022-04-04
71284,27440,Account Access,Low,46,4,2022-02-16
71285,27982,Login Issue,High,46,1,2023-03-02
71286,44218,Performance,Critical,38,2,2023-03-07
71287,6286,Performance,High,23,3,2022-04-02
71288,18990,Account Access,Critical,41,4,2023-08-22
71289,35731,Billing,Low,3,3,2023-05-06
71290,44384,Account Access,High,32,5,2024-02-16
71291,8882,Billing,Medium,70,5,2022-10-26
71292,42395,Billing,Critical,55,4,2023-01-25
71293,24334,Feature Request,Critical,43,4,2023-09-21
71294,14739,Performance,Low,51,3,2022-01-08
71295,8632,Login Issue,Medium,47,1,2024-05-13
71296,28510,Login Issue,Critical,4,3,2024-04-08
71297,25835,Account Access,Low,46,2,2022-10-03
71298,45,Bug Report,Medium,63,5,2024-10-05
71299,25422,Account Access,Critical,44,3,2024-04-04
71300,20013,Performance,Medium,42,4,2024-01-04
71301,37683,Bug Report,Critical,22,5,2024-04-13
71302,30809,Bug Report,Low,27,4,2022-12-07
71303,26925,Account Access,Medium,18,5,2022-04-17
71304,31025,Account Access,High,46,4,2022-11-09
71305,41663,Account Access,Critical,45,3,2023-08-11
71306,34478,Account Access,Medium,11,3,2023-03-10
71307,14231,Performance,High,22,4,2024-08-11
71308,19425,Performance,High,32,5,2024-03-23
71309,40151,Login Issue,Medium,60,5,2024-11-17
71310,11460,Billing,Critical,9,2,2023-09-05
71311,17310,Login Issue,Medium,20,1,2023-08-12
71312,5157,Feature Request,High,13,5,2024-12-22
71313,10211,Bug Report,Critical,39,1,2022-11-30
71314,17655,Bug Report,Medium,41,4,2022-03-29
71315,49687,Account Access,High,45,3,2022-02-10
71316,46443,Login Issue,High,50,1,2023-10-26
71317,31856,Performance,Critical,36,3,2024-09-09
71318,4886,Feature Request,Low,29,1,2023-05-31
71319,16526,Login Issue,Critical,59,2,2023-03-23
71320,8247,Feature Request,High,34,3,2022-01-12
71321,27505,Feature Request,High,2,2,2024-10-16
71322,15028,Bug Report,Critical,5,3,2022-11-24
71323,42497,Performance,Medium,59,4,2024-07-15
71324,12749,Performance,Low,10,2,2023-11-19
71325,14146,Login Issue,Low,68,5,2022-07-03
71326,7094,Billing,Low,25,5,2024-03-11
71327,40302,Bug Report,Critical,22,4,2023-04-04
71328,35142,Bug Report,High,30,1,2022-01-06
71329,42979,Account Access,Medium,18,5,2025-03-29
